event_id,order_id,event_type,event_time,actor_type,actor_id,source_system
EV-004211,O01436,ORDER_CREATED,2026-08-28T19:20:00,customer,C0376,order_platform
EV-004212,O01436,PICKED_UP,2026-08-28T19:37:10.935859,driver,D010,order_platform
EV-004213,O01436,DELIVERED,2026-08-28T20:28:57.917950,driver,D010,order_platform
EV-004214,O01437,ORDER_CREATED,2026-08-03T11:40:00,customer,C0790,order_platform
EV-004215,O01437,PICKED_UP,2026-08-03T12:24:11.123451,driver,D089,order_platform
EV-004216,O01437,DELIVERED,2026-08-03T13:15:00.724055,driver,D089,order_platform
EV-004217,O01438,ORDER_CREATED,2026-08-07T16:26:00,customer,C0514,order_platform
EV-004218,O01438,PICKED_UP,2026-08-07T16:44:30.557514,driver,D010,order_platform
EV-004219,O01438,DELIVERED,2026-08-07T17:09:08.142954,driver,D010,order_platform
EV-004220,O01439,ORDER_CREATED,2026-08-03T11:40:00,customer,C0498,order_platform
EV-004221,O01439,PICKED_UP,2026-08-03T11:58:22.891428,driver,D001,order_platform
EV-004222,O01439,DELIVERED,2026-08-03T12:22:03.730813,driver,D001,order_platform
EV-004223,O01440,ORDER_CREATED,2026-08-20T14:03:00,customer,C0441,order_platform
EV-004224,O01440,PICKED_UP,2026-08-20T14:20:23.760419,driver,D022,order_platform
EV-004225,O01440,DELIVERED,2026-08-20T15:04:14.214915,driver,D022,order_platform
EV-004226,O01441,ORDER_CREATED,2026-08-15T19:05:00,customer,C0504,order_platform
EV-004227,O01441,PICKED_UP,2026-08-15T19:33:18.170695,driver,D081,order_platform
EV-004228,O01442,ORDER_CREATED,2026-08-16T11:02:00,customer,C0024,order_platform
EV-004229,O01442,PICKED_UP,2026-08-16T11:31:51.060773,driver,D013,order_platform
EV-004230,O01443,ORDER_CREATED,2026-08-01T11:40:00,customer,C0369,order_platform
EV-004231,O01443,PICKED_UP,2026-08-01T12:14:12.094463,driver,D027,order_platform
EV-004232,O01443,DELIVERED,2026-08-01T13:02:18.572378,driver,D027,order_platform
EV-004233,O01444,ORDER_CREATED,2026-08-06T13:09:00,customer,C0843,order_platform
EV-004234,O01444,PICKED_UP,2026-08-06T13:37:15.118371,driver,D017,order_platform
EV-004235,O01444,DELIVERED,2026-08-06T14:11:06.558777,driver,D017,order_platform
EV-004236,O01445,ORDER_CREATED,2026-08-09T18:51:00,customer,C0868,order_platform
EV-004237,O01445,PICKED_UP,2026-08-09T19:09:55.031108,driver,D080,order_platform
EV-004238,O01445,DELIVERED,2026-08-09T19:36:03.171343,driver,D080,order_platform
EV-004239,O01446,ORDER_CREATED,2026-08-01T20:27:00,customer,C0664,order_platform
EV-004240,O01446,PICKED_UP,2026-08-01T20:49:39.741752,driver,D058,order_platform
EV-004241,O01446,DELIVERED,2026-08-01T21:42:48.040805,driver,D058,order_platform
EV-004242,O01447,ORDER_CREATED,2026-08-28T12:57:00,customer,C0627,order_platform
EV-004243,O01447,PICKED_UP,2026-08-28T13:14:44.390098,driver,D053,order_platform
EV-004244,O01447,DELIVERED,2026-08-28T14:01:46.021786,driver,D053,order_platform
EV-004245,O01448,ORDER_CREATED,2026-08-16T18:51:00,customer,C0388,order_platform
EV-004246,O01448,PICKED_UP,2026-08-16T19:17:34.102461,driver,D034,order_platform
EV-004247,O01448,DELIVERED,2026-08-16T19:52:02.417625,driver,D034,order_platform
EV-004248,O01449,ORDER_CREATED,2026-08-21T19:01:00,customer,C0388,order_platform
EV-004249,O01449,PICKED_UP,2026-08-21T19:21:37.338210,driver,D102,order_platform
EV-004250,O01449,DELIVERED,2026-08-21T20:16:51.391141,driver,D102,order_platform
EV-004251,O01450,ORDER_CREATED,2026-08-11T20:35:00,customer,C0044,order_platform
EV-004252,O01450,PICKED_UP,2026-08-11T20:59:06.804869,driver,D016,order_platform
EV-004253,O01450,DELIVERED,2026-08-11T21:26:37.491994,driver,D016,order_platform
EV-004254,O01451,ORDER_CREATED,2026-08-26T18:00:00,customer,C0742,order_platform
EV-004255,O01451,PICKED_UP,2026-08-26T18:11:13.245759,driver,D076,order_platform
EV-004256,O01451,DELIVERED,2026-08-26T18:46:33.939797,driver,D076,order_platform
EV-004257,O01452,ORDER_CREATED,2026-08-14T12:14:00,customer,C0024,order_platform
EV-004258,O01452,PICKED_UP,2026-08-14T12:28:46.919216,driver,D080,order_platform
EV-004259,O01452,DELIVERED,2026-08-14T13:22:10.458664,driver,D080,order_platform
EV-004260,O01453,ORDER_CREATED,2026-08-15T20:31:00,customer,C0278,order_platform
EV-004261,O01453,PICKED_UP,2026-08-15T20:47:56.177482,driver,D109,order_platform
EV-004262,O01453,DELIVERED,2026-08-15T21:12:46.464734,driver,D109,order_platform
EV-004263,O01454,ORDER_CREATED,2026-08-09T12:45:00,customer,C0472,order_platform
EV-004264,O01454,PICKED_UP,2026-08-09T13:02:40.503369,driver,D105,order_platform
EV-004265,O01454,DELIVERED,2026-08-09T13:47:14.141250,driver,D105,order_platform
EV-004266,O01455,ORDER_CREATED,2026-08-16T18:24:00,customer,C0257,order_platform
EV-004267,O01455,PICKED_UP,2026-08-16T19:00:37.294244,driver,D064,order_platform
EV-004268,O01455,DELIVERED,2026-08-16T19:37:28.558623,driver,D064,order_platform
EV-004269,O01456,ORDER_CREATED,2026-08-18T22:08:00,customer,C0207,order_platform
EV-004270,O01456,PICKED_UP,2026-08-18T22:33:55.356513,driver,D104,order_platform
EV-004271,O01456,DELIVERED,2026-08-18T23:26:15.004486,driver,D104,order_platform
EV-004272,O01457,ORDER_CREATED,2026-08-20T13:08:00,customer,C0703,order_platform
EV-004273,O01457,PICKED_UP,2026-08-20T13:19:33.451393,driver,D066,order_platform
EV-004274,O01457,DELIVERED,2026-08-20T14:09:50.319150,driver,D066,order_platform
EV-004275,O01458,ORDER_CREATED,2026-08-05T20:48:00,customer,C0741,order_platform
EV-004276,O01458,PICKED_UP,2026-08-05T21:07:51.341737,driver,D091,order_platform
EV-004277,O01458,DELIVERED,2026-08-05T21:42:13.403252,driver,D091,order_platform
EV-004278,O01459,ORDER_CREATED,2026-08-04T18:41:00,customer,C0198,order_platform
EV-004279,O01459,PICKED_UP,2026-08-04T19:21:50.554318,driver,D104,order_platform
EV-004280,O01459,DELIVERED,2026-08-04T20:10:20.436035,driver,D104,order_platform
EV-004281,O01460,ORDER_CREATED,2026-08-16T12:47:00,customer,C0811,order_platform
EV-004282,O01460,PICKED_UP,2026-08-16T13:04:07.275650,driver,D060,order_platform
EV-004283,O01460,DELIVERED,2026-08-16T13:51:06.599579,driver,D060,order_platform
EV-004284,O01461,ORDER_CREATED,2026-08-13T19:29:00,customer,C0112,order_platform
EV-004285,O01461,PICKED_UP,2026-08-13T19:51:54.210343,driver,D082,order_platform
EV-004286,O01461,DELIVERED,2026-08-13T20:45:46.941642,driver,D082,order_platform
EV-004287,O01462,ORDER_CREATED,2026-08-12T13:39:00,customer,C0401,order_platform
EV-004288,O01462,PICKED_UP,2026-08-12T14:15:21.659502,driver,D033,order_platform
EV-004289,O01462,DELIVERED,2026-08-12T14:51:44.832232,driver,D033,order_platform
EV-004290,O01463,ORDER_CREATED,2026-08-18T12:44:00,customer,C0573,order_platform
EV-004291,O01463,PICKED_UP,2026-08-18T13:21:08.797205,driver,D062,order_platform
EV-004292,O01463,DELIVERED,2026-08-18T14:01:12.740457,driver,D062,order_platform
EV-004293,O01464,ORDER_CREATED,2026-08-05T13:43:00,customer,C0814,order_platform
EV-004294,O01464,PICKED_UP,2026-08-05T14:09:59.124455,driver,D013,order_platform
EV-004295,O01464,DELIVERED,2026-08-05T14:46:30.023589,driver,D013,order_platform
EV-004296,O01465,ORDER_CREATED,2026-08-01T22:15:00,customer,C0075,order_platform
EV-004297,O01465,PICKED_UP,2026-08-01T22:40:52.268606,driver,D089,order_platform
EV-004298,O01465,DELIVERED,2026-08-01T23:17:18.746834,driver,D089,order_platform
EV-004299,O01466,ORDER_CREATED,2026-08-12T19:40:00,customer,C0663,order_platform
EV-004300,O01466,PICKED_UP,2026-08-12T20:16:47.364226,driver,D088,order_platform
EV-004301,O01466,DELIVERED,2026-08-12T21:08:04.411066,driver,D088,order_platform
EV-004302,O01467,ORDER_CREATED,2026-08-03T21:21:00,customer,C0686,order_platform
EV-004303,O01467,PICKED_UP,2026-08-03T21:59:30.145344,driver,D085,order_platform
EV-004304,O01467,DELIVERED,2026-08-03T23:03:23.975436,driver,D085,order_platform
EV-004305,O01468,ORDER_CREATED,2026-08-12T12:09:00,customer,C0096,order_platform
EV-004306,O01468,PICKED_UP,2026-08-12T12:26:14.834206,driver,D004,order_platform
EV-004307,O01468,DELIVERED,2026-08-12T13:24:02.130571,driver,D004,order_platform
EV-004308,O01469,ORDER_CREATED,2026-08-17T18:18:00,customer,C0832,order_platform
EV-004309,O01469,PICKED_UP,2026-08-17T18:34:17.475813,driver,D046,order_platform
EV-004310,O01469,DELIVERED,2026-08-17T19:21:05.968121,driver,D046,order_platform
EV-004311,O01470,ORDER_CREATED,2026-08-19T17:24:00,customer,C0732,order_platform
EV-004312,O01470,PICKED_UP,2026-08-19T18:19:20.433031,driver,D030,order_platform
EV-004313,O01470,DELIVERED,2026-08-19T18:50:50.704290,driver,D030,order_platform
EV-004314,O01471,ORDER_CREATED,2026-08-19T20:16:00,customer,C0735,order_platform
EV-004315,O01471,PICKED_UP,2026-08-19T20:48:56.827370,driver,D097,order_platform
EV-004316,O01471,DELIVERED,2026-08-19T21:26:39.378167,driver,D097,order_platform
EV-004317,O01472,ORDER_CREATED,2026-08-28T19:54:00,customer,C0701,order_platform
EV-004318,O01472,PICKED_UP,2026-08-28T20:44:29.523027,driver,D008,order_platform
EV-004319,O01472,DELIVERED,2026-08-28T21:39:36.533246,driver,D008,order_platform
EV-004320,O01473,ORDER_CREATED,2026-08-20T18:05:00,customer,C0704,order_platform
EV-004321,O01473,PICKED_UP,2026-08-20T18:21:49.952262,driver,D028,order_platform
EV-004322,O01473,DELIVERED,2026-08-20T19:14:14.858727,driver,D028,order_platform
EV-004323,O01474,ORDER_CREATED,2026-08-24T18:25:00,customer,C0142,order_platform
EV-004324,O01474,PICKED_UP,2026-08-24T18:50:54.516109,driver,D108,order_platform
EV-004325,O01474,DELIVERED,2026-08-24T19:38:44.783068,driver,D108,order_platform
EV-004326,O01475,ORDER_CREATED,2026-08-27T11:56:00,customer,C0464,order_platform
EV-004327,O01475,PICKED_UP,2026-08-27T12:30:46.266830,driver,D022,order_platform
EV-004328,O01475,DELIVERED,2026-08-27T13:27:54.361127,driver,D022,order_platform
EV-004329,O01476,ORDER_CREATED,2026-08-01T22:32:00,customer,C0457,order_platform
EV-004330,O01476,PICKED_UP,2026-08-01T22:52:00.759427,driver,D066,order_platform
EV-004331,O01476,DELIVERED,2026-08-01T23:41:30.870902,driver,D066,order_platform
EV-004332,O01477,ORDER_CREATED,2026-08-20T13:35:00,customer,C0037,order_platform
EV-004333,O01477,PICKED_UP,2026-08-20T13:56:11.148798,driver,D024,order_platform
EV-004334,O01477,DELIVERED,2026-08-20T15:05:38.173741,driver,D024,order_platform
EV-004335,O01478,ORDER_CREATED,2026-08-12T11:41:00,customer,C0368,order_platform
EV-004336,O01478,PICKED_UP,2026-08-12T12:31:34.435474,driver,D082,order_platform
EV-004337,O01478,DELIVERED,2026-08-12T13:38:38.613281,driver,D082,order_platform
EV-004338,O01479,ORDER_CREATED,2026-08-17T18:48:00,customer,C0137,order_platform
EV-004339,O01479,PICKED_UP,2026-08-17T19:26:55.173456,driver,D054,order_platform
EV-004340,O01479,DELIVERED,2026-08-17T20:26:57.651993,driver,D054,order_platform
EV-004341,O01480,ORDER_CREATED,2026-08-04T15:41:00,customer,C0362,order_platform
EV-004342,O01480,PICKED_UP,2026-08-04T16:13:44.370318,driver,D028,order_platform
EV-004343,O01480,DELIVERED,2026-08-04T16:35:08.661261,driver,D028,order_platform
EV-004344,O01481,ORDER_CREATED,2026-08-20T11:56:00,customer,C0809,order_platform
EV-004345,O01481,PICKED_UP,2026-08-20T12:42:57.570621,driver,D013,order_platform
EV-004346,O01481,DELIVERED,2026-08-20T13:34:03.285496,driver,D013,order_platform
EV-004347,O01482,ORDER_CREATED,2026-08-14T23:33:00,customer,C0489,order_platform
EV-004348,O01482,PICKED_UP,2026-08-14T23:56:54.322492,driver,D065,order_platform
EV-004349,O01482,DELIVERED,2026-08-15T00:59:22.159889,driver,D065,order_platform
EV-004350,O01483,ORDER_CREATED,2026-08-11T21:21:00,customer,C0731,order_platform
EV-004351,O01483,PICKED_UP,2026-08-11T21:40:34.239524,driver,D115,order_platform
EV-004352,O01483,DELIVERED,2026-08-11T22:20:53.891888,driver,D115,order_platform
EV-004353,O01484,ORDER_CREATED,2026-08-08T19:37:00,customer,C0282,order_platform
EV-004354,O01484,PICKED_UP,2026-08-08T19:57:50.124777,driver,D082,order_platform
EV-004355,O01484,DELIVERED,2026-08-08T20:52:29.961536,driver,D082,order_platform
EV-004356,O01485,ORDER_CREATED,2026-08-27T15:27:00,customer,C0403,order_platform
EV-004357,O01485,PICKED_UP,2026-08-27T16:07:56.960046,driver,D054,order_platform
EV-004358,O01485,DELIVERED,2026-08-27T16:35:11.003302,driver,D054,order_platform
EV-004359,O01486,ORDER_CREATED,2026-08-09T16:40:00,customer,C0685,order_platform
EV-004360,O01486,PICKED_UP,2026-08-09T17:05:15.867602,driver,D075,order_platform
EV-004361,O01486,DELIVERED,2026-08-09T17:45:18.275916,driver,D075,order_platform
EV-004362,O01487,ORDER_CREATED,2026-08-05T21:53:00,customer,C0025,order_platform
EV-004363,O01487,PICKED_UP,2026-08-05T22:18:12.430728,driver,D087,order_platform
EV-004364,O01487,DELIVERED,2026-08-05T22:51:45.443564,driver,D087,order_platform
EV-004365,O01488,ORDER_CREATED,2026-08-10T13:08:00,customer,C0694,order_platform
EV-004366,O01488,PICKED_UP,2026-08-10T13:37:44.332153,driver,D101,order_platform
EV-004367,O01489,ORDER_CREATED,2026-08-15T22:09:00,customer,C0732,order_platform
EV-004368,O01489,PICKED_UP,2026-08-15T22:23:17.346786,driver,D116,order_platform
EV-004369,O01489,DELIVERED,2026-08-15T23:12:48.563960,driver,D116,order_platform
EV-004370,O01490,ORDER_CREATED,2026-08-27T22:45:00,customer,C0238,order_platform
EV-004371,O01490,PICKED_UP,2026-08-27T23:02:39.682115,driver,D108,order_platform
EV-004372,O01490,DELIVERED,2026-08-28T00:00:56.422642,driver,D108,order_platform
EV-004373,O01491,ORDER_CREATED,2026-08-13T18:15:00,customer,C0068,order_platform
EV-004374,O01491,PICKED_UP,2026-08-13T18:51:20.711881,driver,D085,order_platform
EV-004375,O01491,DELIVERED,2026-08-13T19:34:28.012686,driver,D085,order_platform
EV-004376,O01492,ORDER_CREATED,2026-08-06T13:05:00,customer,C0713,order_platform
EV-004377,O01492,PICKED_UP,2026-08-06T13:33:17.375748,driver,D018,order_platform
EV-004378,O01493,ORDER_CREATED,2026-08-14T11:07:00,customer,C0673,order_platform
EV-004379,O01493,PICKED_UP,2026-08-14T11:46:13.644163,driver,D004,order_platform
EV-004380,O01494,ORDER_CREATED,2026-08-03T17:53:00,customer,C0260,order_platform
EV-004381,O01494,PICKED_UP,2026-08-03T18:19:56.303290,driver,D091,order_platform
EV-004382,O01494,DELIVERED,2026-08-03T19:14:24.623147,driver,D091,order_platform
EV-004383,O01495,ORDER_CREATED,2026-08-23T14:31:00,customer,C0426,order_platform
EV-004384,O01495,PICKED_UP,2026-08-23T15:21:34.873980,driver,D046,order_platform
EV-004385,O01495,DELIVERED,2026-08-23T15:57:46.039379,driver,D046,order_platform
EV-004386,O01496,ORDER_CREATED,2026-08-03T22:31:00,customer,C0042,order_platform
EV-004387,O01496,PICKED_UP,2026-08-03T22:52:50.955735,driver,D032,order_platform
EV-004388,O01496,DELIVERED,2026-08-03T23:56:10.608094,driver,D032,order_platform
EV-004389,O01497,ORDER_CREATED,2026-08-01T11:02:00,customer,C0574,order_platform
EV-004390,O01497,PICKED_UP,2026-08-01T11:45:32.038298,driver,D109,order_platform
EV-004391,O01497,DELIVERED,2026-08-01T12:36:06.941754,driver,D109,order_platform
EV-004392,O01498,ORDER_CREATED,2026-08-07T20:31:00,customer,C0624,order_platform
EV-004393,O01498,PICKED_UP,2026-08-07T20:55:57.784546,driver,D031,order_platform
EV-004394,O01498,DELIVERED,2026-08-07T21:51:15.824264,driver,D031,order_platform
EV-004395,O01499,ORDER_CREATED,2026-08-07T20:05:00,customer,C0831,order_platform
EV-004396,O01499,PICKED_UP,2026-08-07T20:42:37.799748,driver,D106,order_platform
EV-004397,O01499,DELIVERED,2026-08-07T21:29:42.751504,driver,D106,order_platform
EV-004398,O01500,ORDER_CREATED,2026-08-08T16:17:00,customer,C0621,order_platform
EV-004399,O01500,PICKED_UP,2026-08-08T16:38:53.393622,driver,D032,order_platform
EV-004400,O01500,DELIVERED,2026-08-08T17:17:49.842786,driver,D032,order_platform
EV-004401,O01501,ORDER_CREATED,2026-08-25T17:10:00,customer,C0749,order_platform
EV-004402,O01501,PICKED_UP,2026-08-25T17:36:19.509166,driver,D083,order_platform
EV-004403,O01501,DELIVERED,2026-08-25T18:22:22.587482,driver,D083,order_platform
EV-004404,O01502,ORDER_CREATED,2026-08-28T11:22:00,customer,C0568,order_platform
EV-004405,O01502,PICKED_UP,2026-08-28T11:42:45.065240,driver,D112,order_platform
EV-004406,O01502,DELIVERED,2026-08-28T12:26:35.381750,driver,D112,order_platform
EV-004407,O01503,ORDER_CREATED,2026-08-07T19:39:00,customer,C0105,order_platform
EV-004408,O01503,PICKED_UP,2026-08-07T20:15:45.378033,driver,D045,order_platform
EV-004409,O01503,DELIVERED,2026-08-07T21:22:17.089088,driver,D045,order_platform
EV-004410,O01504,ORDER_CREATED,2026-08-14T18:55:00,customer,C0810,order_platform
EV-004411,O01504,PICKED_UP,2026-08-14T19:27:47.830895,driver,D049,order_platform
EV-004412,O01504,DELIVERED,2026-08-14T20:00:27.516921,driver,D049,order_platform
EV-004413,O01505,ORDER_CREATED,2026-08-13T21:50:00,customer,C0096,order_platform
EV-004414,O01505,PICKED_UP,2026-08-13T22:13:52.406582,driver,D082,order_platform
EV-004415,O01505,DELIVERED,2026-08-13T22:47:42.083901,driver,D082,order_platform
EV-004416,O01506,ORDER_CREATED,2026-08-27T16:11:00,customer,C0336,order_platform
EV-004417,O01506,PICKED_UP,2026-08-27T16:39:49.210080,driver,D050,order_platform
EV-004418,O01507,ORDER_CREATED,2026-08-16T18:09:00,customer,C0155,order_platform
EV-004419,O01507,PICKED_UP,2026-08-16T18:29:58.036266,driver,D085,order_platform
EV-004420,O01508,ORDER_CREATED,2026-08-24T18:20:00,customer,C0749,order_platform
EV-004421,O01508,PICKED_UP,2026-08-24T18:54:19.061192,driver,D114,order_platform
EV-004422,O01508,DELIVERED,2026-08-24T19:15:51.314555,driver,D114,order_platform
EV-004423,O01509,ORDER_CREATED,2026-08-28T17:25:00,customer,C0675,order_platform
EV-004424,O01509,PICKED_UP,2026-08-28T17:57:23.771992,driver,D093,order_platform
EV-004425,O01509,DELIVERED,2026-08-28T18:51:09.858572,driver,D093,order_platform
EV-004426,O01510,ORDER_CREATED,2026-08-17T22:35:00,customer,C0336,order_platform
EV-004427,O01510,PICKED_UP,2026-08-17T23:01:22.912818,driver,D044,order_platform
EV-004428,O01510,DELIVERED,2026-08-17T23:29:40.289671,driver,D044,order_platform
EV-004429,O01511,ORDER_CREATED,2026-08-21T11:41:00,customer,C0045,order_platform
EV-004430,O01511,PICKED_UP,2026-08-21T12:11:37.544423,driver,D018,order_platform
EV-004431,O01511,DELIVERED,2026-08-21T12:53:04.134676,driver,D018,order_platform
EV-004432,O01512,ORDER_CREATED,2026-08-07T20:40:00,customer,C0896,order_platform
EV-004433,O01512,PICKED_UP,2026-08-07T21:17:37.354088,driver,D048,order_platform
EV-004434,O01513,ORDER_CREATED,2026-08-08T18:50:00,customer,C0268,order_platform
EV-004435,O01513,PICKED_UP,2026-08-08T19:41:53.359592,driver,D113,order_platform
EV-004436,O01513,DELIVERED,2026-08-08T20:41:15.654928,driver,D113,order_platform
EV-004437,O01514,ORDER_CREATED,2026-08-24T17:57:00,customer,C0408,order_platform
EV-004438,O01514,PICKED_UP,2026-08-24T18:28:31.727776,driver,D048,order_platform
EV-004439,O01514,DELIVERED,2026-08-24T19:21:51.953311,driver,D048,order_platform
EV-004440,O01515,ORDER_CREATED,2026-08-17T14:47:00,customer,C0577,order_platform
EV-004441,O01515,PICKED_UP,2026-08-17T15:05:04.253358,driver,D102,order_platform
EV-004442,O01515,DELIVERED,2026-08-17T16:02:11.770275,driver,D102,order_platform
EV-004443,O01516,ORDER_CREATED,2026-08-08T13:55:00,customer,C0643,order_platform
EV-004444,O01516,PICKED_UP,2026-08-08T14:12:50.074206,driver,D069,order_platform
EV-004445,O01516,DELIVERED,2026-08-08T15:13:48.335328,driver,D069,order_platform
EV-004446,O01517,ORDER_CREATED,2026-08-08T21:46:00,customer,C0397,order_platform
EV-004447,O01517,PICKED_UP,2026-08-08T22:03:09.535388,driver,D041,order_platform
EV-004448,O01517,DELIVERED,2026-08-08T22:44:52.533986,driver,D041,order_platform
EV-004449,O01518,ORDER_CREATED,2026-08-15T13:52:00,customer,C0114,order_platform
EV-004450,O01518,PICKED_UP,2026-08-15T14:13:30.546458,driver,D064,order_platform
EV-004451,O01518,DELIVERED,2026-08-15T14:52:38.676597,driver,D064,order_platform
EV-004452,O01519,ORDER_CREATED,2026-08-12T19:43:00,customer,C0550,order_platform
EV-004453,O01519,PICKED_UP,2026-08-12T20:28:38.066818,driver,D074,order_platform
EV-004454,O01519,DELIVERED,2026-08-12T21:13:35.820059,driver,D074,order_platform
EV-004455,O01520,ORDER_CREATED,2026-08-11T14:04:00,customer,C0169,order_platform
EV-004456,O01520,PICKED_UP,2026-08-11T14:30:55.395314,driver,D003,order_platform
EV-004457,O01520,DELIVERED,2026-08-11T15:11:17.182956,driver,D003,order_platform
EV-004458,O01521,ORDER_CREATED,2026-08-05T14:22:00,customer,C0641,order_platform
EV-004459,O01521,PICKED_UP,2026-08-05T14:37:55.684570,driver,D047,order_platform
EV-004460,O01521,DELIVERED,2026-08-05T15:06:31.169052,driver,D047,order_platform
EV-004461,O01522,ORDER_CREATED,2026-08-16T14:12:00,customer,C0494,order_platform
EV-004462,O01522,PICKED_UP,2026-08-16T14:31:05.363725,driver,D100,order_platform
EV-004463,O01522,DELIVERED,2026-08-16T15:21:34.937844,driver,D100,order_platform
EV-004464,O01523,ORDER_CREATED,2026-08-03T18:57:00,customer,C0479,order_platform
EV-004465,O01523,PICKED_UP,2026-08-03T19:13:16.191463,driver,D046,order_platform
EV-004466,O01523,DELIVERED,2026-08-03T20:18:37.220011,driver,D046,order_platform
EV-004467,O01524,ORDER_CREATED,2026-08-15T15:06:00,customer,C0808,order_platform
EV-004468,O01524,PICKED_UP,2026-08-15T15:36:51.899479,driver,D117,order_platform
EV-004469,O01524,DELIVERED,2026-08-15T16:35:58.297761,driver,D117,order_platform
EV-004470,O01525,ORDER_CREATED,2026-08-17T12:50:00,customer,C0066,order_platform
EV-004471,O01525,PICKED_UP,2026-08-17T13:31:44.408714,driver,D029,order_platform
EV-004472,O01525,DELIVERED,2026-08-17T14:29:47.982905,driver,D029,order_platform
EV-004473,O01526,ORDER_CREATED,2026-08-11T11:21:00,customer,C0842,order_platform
EV-004474,O01526,PICKED_UP,2026-08-11T11:41:34.371695,driver,D119,order_platform
EV-004475,O01526,DELIVERED,2026-08-11T12:26:17.974844,driver,D119,order_platform
EV-004476,O01527,ORDER_CREATED,2026-08-07T15:14:00,customer,C0121,order_platform
EV-004477,O01527,PICKED_UP,2026-08-07T15:49:00.069724,driver,D048,order_platform
EV-004478,O01527,DELIVERED,2026-08-07T16:40:04.688215,driver,D048,order_platform
EV-004479,O01528,ORDER_CREATED,2026-08-08T17:23:00,customer,C0578,order_platform
EV-004480,O01528,PICKED_UP,2026-08-08T17:45:13.190055,driver,D072,order_platform
EV-004481,O01528,DELIVERED,2026-08-08T18:26:50.195073,driver,D072,order_platform
EV-004482,O01529,ORDER_CREATED,2026-08-19T11:18:00,customer,C0828,order_platform
EV-004483,O01529,PICKED_UP,2026-08-19T11:58:52.697108,driver,D101,order_platform
EV-004484,O01529,DELIVERED,2026-08-19T12:35:26.709772,driver,D101,order_platform
EV-004485,O01530,ORDER_CREATED,2026-08-28T13:37:00,customer,C0734,order_platform
EV-004486,O01530,PICKED_UP,2026-08-28T13:59:22.084854,driver,D100,order_platform
EV-004487,O01530,DELIVERED,2026-08-28T14:52:04.844498,driver,D100,order_platform
EV-004488,O01531,ORDER_CREATED,2026-08-06T18:53:00,customer,C0259,order_platform
EV-004489,O01531,PICKED_UP,2026-08-06T19:32:48.936433,driver,D093,order_platform
EV-004490,O01531,DELIVERED,2026-08-06T20:08:24.720387,driver,D093,order_platform
EV-004491,O01532,ORDER_CREATED,2026-08-22T18:49:00,customer,C0825,order_platform
EV-004492,O01532,PICKED_UP,2026-08-22T19:02:04.126535,driver,D048,order_platform
EV-004493,O01532,DELIVERED,2026-08-22T19:54:15.355136,driver,D048,order_platform
EV-004494,O01533,ORDER_CREATED,2026-08-09T15:03:00,customer,C0821,order_platform
EV-004495,O01533,PICKED_UP,2026-08-09T15:50:51.800909,driver,D047,order_platform
EV-004496,O01533,DELIVERED,2026-08-09T16:20:04.683922,driver,D047,order_platform
EV-004497,O01534,ORDER_CREATED,2026-08-13T18:25:00,customer,C0586,order_platform
EV-004498,O01534,PICKED_UP,2026-08-13T18:52:06.533422,driver,D046,order_platform
EV-004499,O01534,DELIVERED,2026-08-13T19:40:54.942208,driver,D046,order_platform
EV-004500,O01535,ORDER_CREATED,2026-08-14T18:06:00,customer,C0572,order_platform
EV-004501,O01535,PICKED_UP,2026-08-14T18:23:43.689310,driver,D038,order_platform
EV-004502,O01535,DELIVERED,2026-08-14T19:10:25.747669,driver,D038,order_platform
EV-004503,O01536,ORDER_CREATED,2026-08-06T13:06:00,customer,C0864,order_platform
EV-004504,O01536,PICKED_UP,2026-08-06T13:20:42.516618,driver,D037,order_platform
EV-004505,O01536,DELIVERED,2026-08-06T14:09:50.611511,driver,D037,order_platform
EV-004506,O01537,ORDER_CREATED,2026-08-08T18:43:00,customer,C0897,order_platform
EV-004507,O01537,PICKED_UP,2026-08-08T19:02:27.844697,driver,D028,order_platform
EV-004508,O01537,DELIVERED,2026-08-08T19:31:16.744504,driver,D028,order_platform
EV-004509,O01538,ORDER_CREATED,2026-08-23T12:03:00,customer,C0029,order_platform
EV-004510,O01538,PICKED_UP,2026-08-23T12:28:31.813069,driver,D037,order_platform
EV-004511,O01538,DELIVERED,2026-08-23T13:11:45.025787,driver,D037,order_platform
EV-004512,O01539,ORDER_CREATED,2026-08-04T21:37:00,customer,C0475,order_platform
EV-004513,O01539,PICKED_UP,2026-08-04T22:04:08.147459,driver,D051,order_platform
EV-004514,O01539,DELIVERED,2026-08-04T22:37:32.342575,driver,D051,order_platform
EV-004515,O01540,ORDER_CREATED,2026-08-16T12:28:00,customer,C0337,order_platform
EV-004516,O01540,PICKED_UP,2026-08-16T13:14:07.685652,driver,D055,order_platform
EV-004517,O01540,DELIVERED,2026-08-16T14:03:16.076021,driver,D055,order_platform
EV-004518,O01541,ORDER_CREATED,2026-08-25T18:14:00,customer,C0742,order_platform
EV-004519,O01541,PICKED_UP,2026-08-25T18:39:43.861011,driver,D108,order_platform
EV-004520,O01541,DELIVERED,2026-08-25T19:48:05.176977,driver,D108,order_platform
EV-004521,O01542,ORDER_CREATED,2026-08-22T19:45:00,customer,C0282,order_platform
EV-004522,O01542,PICKED_UP,2026-08-22T20:27:30.505454,driver,D035,order_platform
