action_id,order_id,customer_id,action_type,action_at,channel
ACT-00946,O01104,C0642,ETA_VIEWED,2026-08-01T11:46:00,mobile_app
ACT-00947,O00756,C0693,ETA_VIEWED,2026-08-11T11:31:00,mobile_app
ACT-00948,O00756,C0693,ETA_VIEWED,2026-08-11T11:22:00,mobile_app
ACT-00949,O00756,C0693,SUPPORT_OPENED,2026-08-11T12:33:11.380514,mobile_app
ACT-00950,O00463,C0046,ETA_VIEWED,2026-08-05T20:25:00,mobile_app
ACT-00951,O00193,C0309,ETA_VIEWED,2026-08-11T17:55:00,mobile_app
ACT-00952,O00193,C0309,ETA_VIEWED,2026-08-11T18:00:00,mobile_app
ACT-00953,O00193,C0309,ETA_VIEWED,2026-08-11T17:44:00,mobile_app
ACT-00954,O00011,C0709,ETA_VIEWED,2026-08-13T20:06:00,mobile_app
ACT-00955,O00011,C0709,ETA_VIEWED,2026-08-13T20:16:00,mobile_app
ACT-00956,O00011,C0709,ETA_VIEWED,2026-08-13T20:17:00,mobile_app
ACT-00957,O01330,C0078,ETA_VIEWED,2026-08-02T14:23:00,mobile_app
ACT-00958,O01330,C0078,ETA_VIEWED,2026-08-02T14:26:00,mobile_app
ACT-00959,O01330,C0078,ETA_VIEWED,2026-08-02T14:32:00,mobile_app
ACT-00960,O01360,C0877,ETA_VIEWED,2026-08-14T23:57:00,mobile_app
ACT-00961,O01032,C0605,ETA_VIEWED,2026-08-23T16:17:00,mobile_app
ACT-00962,O00440,C0531,ETA_VIEWED,2026-08-04T15:48:00,mobile_app
ACT-00963,O00726,C0638,ETA_VIEWED,2026-08-01T18:18:00,mobile_app
ACT-00964,O00726,C0638,ETA_VIEWED,2026-08-01T18:08:00,mobile_app
ACT-00965,O00726,C0638,ETA_VIEWED,2026-08-01T18:07:00,mobile_app
ACT-00966,O00726,C0638,SUPPORT_OPENED,2026-08-01T19:26:15.838996,mobile_app
ACT-00967,O01035,C0316,ETA_VIEWED,2026-08-12T19:08:00,mobile_app
ACT-00968,O01035,C0316,ETA_VIEWED,2026-08-12T18:54:00,mobile_app
ACT-00969,O01035,C0316,ETA_VIEWED,2026-08-12T19:06:00,mobile_app
ACT-00970,O01035,C0316,SUPPORT_OPENED,2026-08-12T20:18:38.608651,mobile_app
ACT-00971,O01493,C0673,ETA_VIEWED,2026-08-14T11:17:00,mobile_app
ACT-00972,O01062,C0424,ETA_VIEWED,2026-08-03T20:30:00,mobile_app
ACT-00973,O01062,C0424,ETA_VIEWED,2026-08-03T20:08:00,mobile_app
ACT-00974,O01062,C0424,ETA_VIEWED,2026-08-03T20:20:00,mobile_app
ACT-00975,O01199,C0556,ETA_VIEWED,2026-08-14T12:55:00,mobile_app
ACT-00976,O01199,C0556,ETA_VIEWED,2026-08-14T12:51:00,mobile_app
ACT-00977,O00309,C0257,ETA_VIEWED,2026-08-18T18:27:00,mobile_app
ACT-00978,O00633,C0257,ETA_VIEWED,2026-08-13T11:31:00,mobile_app
ACT-00979,O00991,C0164,ETA_VIEWED,2026-08-19T21:01:00,mobile_app
ACT-00980,O00991,C0164,ETA_VIEWED,2026-08-19T20:48:00,mobile_app
ACT-00981,O00809,C0864,ETA_VIEWED,2026-08-02T18:24:00,mobile_app
ACT-00982,O00809,C0864,ETA_VIEWED,2026-08-02T18:29:00,mobile_app
ACT-00983,O01431,C0231,ETA_VIEWED,2026-08-10T11:54:00,mobile_app
ACT-00984,O01431,C0231,ETA_VIEWED,2026-08-10T11:46:00,mobile_app
ACT-00985,O01431,C0231,SUPPORT_OPENED,2026-08-10T13:03:16.637242,mobile_app
ACT-00986,O01424,C0485,ETA_VIEWED,2026-08-26T19:39:00,mobile_app
ACT-00987,O01424,C0485,ETA_VIEWED,2026-08-26T19:33:00,mobile_app
ACT-00988,O01424,C0485,ETA_VIEWED,2026-08-26T19:34:00,mobile_app
ACT-00989,O00197,C0020,ETA_VIEWED,2026-08-24T18:41:00,mobile_app
ACT-00990,O00197,C0020,ETA_VIEWED,2026-08-24T19:01:00,mobile_app
ACT-00991,O00201,C0236,ETA_VIEWED,2026-08-12T19:36:00,mobile_app
ACT-00992,O00201,C0236,ETA_VIEWED,2026-08-12T19:43:00,mobile_app
ACT-00993,O00201,C0236,ETA_VIEWED,2026-08-12T19:43:00,mobile_app
ACT-00994,O01499,C0831,ETA_VIEWED,2026-08-07T20:22:00,mobile_app
ACT-00995,O01499,C0831,ETA_VIEWED,2026-08-07T20:33:00,mobile_app
ACT-00996,O00425,C0173,ETA_VIEWED,2026-08-08T13:51:00,mobile_app
ACT-00997,O00425,C0173,ETA_VIEWED,2026-08-08T13:41:00,mobile_app
ACT-00998,O00425,C0173,ETA_VIEWED,2026-08-08T13:50:00,mobile_app
ACT-00999,O01279,C0262,ETA_VIEWED,2026-08-05T23:07:00,mobile_app
ACT-01000,O01279,C0262,ETA_VIEWED,2026-08-05T23:13:00,mobile_app
ACT-01001,O01013,C0590,ETA_VIEWED,2026-08-24T21:58:00,mobile_app
ACT-01002,O00395,C0060,ETA_VIEWED,2026-08-15T18:26:00,mobile_app
ACT-01003,O00395,C0060,ETA_VIEWED,2026-08-15T18:07:00,mobile_app
ACT-01004,O00815,C0873,ETA_VIEWED,2026-08-08T15:02:00,mobile_app
ACT-01005,O00815,C0873,ETA_VIEWED,2026-08-08T15:03:00,mobile_app
ACT-01006,O00815,C0873,ETA_VIEWED,2026-08-08T14:54:00,mobile_app
ACT-01007,O01585,C0392,ETA_VIEWED,2026-08-20T18:46:00,mobile_app
ACT-01008,O01585,C0392,SUPPORT_OPENED,2026-08-20T20:00:12.539414,mobile_app
ACT-01009,O01478,C0368,ETA_VIEWED,2026-08-12T11:48:00,mobile_app
ACT-01010,O01478,C0368,ETA_VIEWED,2026-08-12T11:53:00,mobile_app
ACT-01011,O01478,C0368,ETA_VIEWED,2026-08-12T12:03:00,mobile_app
ACT-01012,O00502,C0148,ETA_VIEWED,2026-08-21T20:24:00,mobile_app
ACT-01013,O01076,C0274,ETA_VIEWED,2026-08-21T11:47:00,mobile_app
ACT-01014,O01076,C0274,SUPPORT_OPENED,2026-08-21T12:45:40.333343,mobile_app
ACT-01015,O01151,C0424,ETA_VIEWED,2026-08-20T20:08:00,mobile_app
ACT-01016,O01151,C0424,ETA_VIEWED,2026-08-20T20:00:00,mobile_app
ACT-01017,O01151,C0424,ETA_VIEWED,2026-08-20T19:55:00,mobile_app
ACT-01018,O00449,C0070,ETA_VIEWED,2026-08-24T15:06:00,mobile_app
ACT-01019,O01503,C0105,ETA_VIEWED,2026-08-07T20:04:00,mobile_app
ACT-01020,O01503,C0105,ETA_VIEWED,2026-08-07T19:46:00,mobile_app
ACT-01021,O01503,C0105,SUPPORT_OPENED,2026-08-07T21:05:36,mobile_app
ACT-01022,O01039,C0186,ETA_VIEWED,2026-08-13T20:33:00,mobile_app
ACT-01023,O01039,C0186,ETA_VIEWED,2026-08-13T20:32:00,mobile_app
ACT-01024,O00288,C0760,ETA_VIEWED,2026-08-09T20:16:00,mobile_app
ACT-01025,O00288,C0760,ETA_VIEWED,2026-08-09T20:08:00,mobile_app
ACT-01026,O00288,C0760,ETA_VIEWED,2026-08-09T20:20:00,mobile_app
ACT-01027,O00288,C0760,SUPPORT_OPENED,2026-08-09T21:36:18,mobile_app
ACT-01028,O00820,C0783,ETA_VIEWED,2026-08-15T23:53:00,mobile_app
ACT-01029,O00551,C0262,ETA_VIEWED,2026-08-28T11:47:00,mobile_app
ACT-01030,O00551,C0262,ETA_VIEWED,2026-08-28T12:01:00,mobile_app
ACT-01031,O00551,C0262,SUPPORT_OPENED,2026-08-28T12:41:17.600872,mobile_app
ACT-01032,O00631,C0549,ETA_VIEWED,2026-08-27T22:57:00,mobile_app
ACT-01033,O00631,C0549,ETA_VIEWED,2026-08-27T22:57:00,mobile_app
ACT-01034,O00631,C0549,SUPPORT_OPENED,2026-08-28T00:12:35.467488,mobile_app
ACT-01035,O01333,C0479,ETA_VIEWED,2026-08-03T18:33:00,mobile_app
ACT-01036,O01051,C0571,ETA_VIEWED,2026-08-22T17:27:00,mobile_app
ACT-01037,O01051,C0571,ETA_VIEWED,2026-08-22T17:40:00,mobile_app
ACT-01038,O00115,C0104,ETA_VIEWED,2026-08-24T13:01:00,mobile_app
ACT-01039,O00115,C0104,ETA_VIEWED,2026-08-24T13:05:00,mobile_app
ACT-01040,O00711,C0786,ETA_VIEWED,2026-08-17T16:33:00,mobile_app
ACT-01041,O00711,C0786,ETA_VIEWED,2026-08-17T16:49:00,mobile_app
ACT-01042,O00711,C0786,ETA_VIEWED,2026-08-17T16:50:00,mobile_app
ACT-01043,O00839,C0526,ETA_VIEWED,2026-08-17T23:07:00,mobile_app
ACT-01044,O00935,C0094,ETA_VIEWED,2026-08-03T15:38:00,mobile_app
ACT-01045,O00327,C0081,ETA_VIEWED,2026-08-19T20:37:00,mobile_app
ACT-01046,O00327,C0081,ETA_VIEWED,2026-08-19T20:38:00,mobile_app
ACT-01047,O00954,C0217,ETA_VIEWED,2026-08-10T15:22:00,mobile_app
ACT-01048,O00954,C0217,ETA_VIEWED,2026-08-10T15:21:00,mobile_app
ACT-01049,O00954,C0217,SUPPORT_OPENED,2026-08-10T16:21:13.957678,mobile_app
ACT-01050,O01574,C0771,ETA_VIEWED,2026-08-15T12:23:00,mobile_app
ACT-01051,O01574,C0771,ETA_VIEWED,2026-08-15T12:24:00,mobile_app
ACT-01052,O01574,C0771,ETA_VIEWED,2026-08-15T12:19:00,mobile_app
ACT-01053,O00317,C0054,ETA_VIEWED,2026-08-12T17:52:00,mobile_app
ACT-01054,O00594,C0833,ETA_VIEWED,2026-08-15T13:09:00,mobile_app
ACT-01055,O00401,C0842,ETA_VIEWED,2026-08-24T18:20:00,mobile_app
ACT-01056,O00401,C0842,ETA_VIEWED,2026-08-24T18:25:00,mobile_app
ACT-01057,O00401,C0842,ETA_VIEWED,2026-08-24T18:22:00,mobile_app
ACT-01058,O00567,C0426,ETA_VIEWED,2026-08-23T21:03:00,mobile_app
ACT-01059,O00893,C0556,ETA_VIEWED,2026-08-08T17:05:00,mobile_app
ACT-01060,O00893,C0556,ETA_VIEWED,2026-08-08T17:07:00,mobile_app
ACT-01061,O00893,C0556,ETA_VIEWED,2026-08-08T17:01:00,mobile_app
ACT-01062,O00893,C0556,SUPPORT_OPENED,2026-08-08T18:02:57.666880,mobile_app
ACT-01063,O01220,C0582,ETA_VIEWED,2026-08-20T21:25:00,mobile_app
ACT-01064,O01220,C0582,ETA_VIEWED,2026-08-20T21:36:00,mobile_app
ACT-01065,O00876,C0754,ETA_VIEWED,2026-08-27T23:11:00,mobile_app
ACT-01066,O00876,C0754,ETA_VIEWED,2026-08-27T23:09:00,mobile_app
ACT-01067,O01207,C0467,ETA_VIEWED,2026-08-07T00:11:00,mobile_app
ACT-01068,O01207,C0467,ETA_VIEWED,2026-08-07T00:15:00,mobile_app
ACT-01069,O00752,C0879,ETA_VIEWED,2026-08-19T20:15:00,mobile_app
ACT-01070,O00752,C0879,ETA_VIEWED,2026-08-19T20:07:00,mobile_app
ACT-01071,O00752,C0879,SUPPORT_OPENED,2026-08-19T21:27:06,mobile_app
ACT-01072,O00177,C0634,ETA_VIEWED,2026-08-02T12:29:00,mobile_app
ACT-01073,O00182,C0441,ETA_VIEWED,2026-08-23T19:47:00,mobile_app
ACT-01074,O00182,C0441,ETA_VIEWED,2026-08-23T19:59:00,mobile_app
ACT-01075,O01449,C0388,ETA_VIEWED,2026-08-21T19:27:00,mobile_app
ACT-01076,O01449,C0388,ETA_VIEWED,2026-08-21T19:24:00,mobile_app
ACT-01077,O01449,C0388,ETA_VIEWED,2026-08-21T19:21:00,mobile_app
ACT-01078,O01451,C0742,ETA_VIEWED,2026-08-26T18:23:00,mobile_app
ACT-01079,O00009,C0685,ETA_VIEWED,2026-08-09T13:32:00,mobile_app
ACT-01080,O01419,C0641,ETA_VIEWED,2026-08-19T18:47:00,mobile_app
ACT-01081,O01419,C0641,ETA_VIEWED,2026-08-19T18:58:00,mobile_app
ACT-01082,O01419,C0641,ETA_VIEWED,2026-08-19T18:58:00,mobile_app
ACT-01083,O00734,C0127,ETA_VIEWED,2026-08-16T11:44:00,mobile_app
ACT-01084,O01433,C0564,ETA_VIEWED,2026-08-02T20:28:00,mobile_app
ACT-01085,O01433,C0564,ETA_VIEWED,2026-08-02T20:32:00,mobile_app
ACT-01086,O00330,C0609,ETA_VIEWED,2026-08-19T20:49:00,mobile_app
ACT-01087,O00330,C0609,ETA_VIEWED,2026-08-19T20:48:00,mobile_app
ACT-01088,O00402,C0662,ETA_VIEWED,2026-08-21T18:08:00,mobile_app
ACT-01089,O00341,C0302,ETA_VIEWED,2026-08-24T14:08:00,mobile_app
ACT-01090,O00341,C0302,ETA_VIEWED,2026-08-24T14:03:00,mobile_app
ACT-01091,O00266,C0796,ETA_VIEWED,2026-08-10T20:52:00,mobile_app
ACT-01092,O00266,C0796,ETA_VIEWED,2026-08-10T20:40:00,mobile_app
ACT-01093,O00415,C0339,ETA_VIEWED,2026-08-04T11:49:00,mobile_app
ACT-01094,O00415,C0339,ETA_VIEWED,2026-08-04T12:00:00,mobile_app
ACT-01095,O00753,C0446,ETA_VIEWED,2026-08-04T16:39:00,mobile_app
ACT-01096,O00460,C0087,ETA_VIEWED,2026-08-12T16:51:00,mobile_app
ACT-01097,O00460,C0087,ETA_VIEWED,2026-08-12T16:32:00,mobile_app
ACT-01098,O00460,C0087,ETA_VIEWED,2026-08-12T16:45:00,mobile_app
ACT-01099,O01508,C0749,ETA_VIEWED,2026-08-24T18:41:00,mobile_app
ACT-01100,O00347,C0398,ETA_VIEWED,2026-08-16T18:20:00,mobile_app
ACT-01101,O01283,C0050,ETA_VIEWED,2026-08-07T21:55:00,mobile_app
ACT-01102,O00931,C0388,ETA_VIEWED,2026-08-03T23:11:00,mobile_app
ACT-01103,O00931,C0388,ETA_VIEWED,2026-08-03T23:15:00,mobile_app
ACT-01104,O01034,C0261,ETA_VIEWED,2026-08-28T18:42:00,mobile_app
ACT-01105,O01034,C0261,ETA_VIEWED,2026-08-28T18:37:00,mobile_app
ACT-01106,O01592,C0220,ETA_VIEWED,2026-08-11T22:10:00,mobile_app
ACT-01107,O01592,C0220,ETA_VIEWED,2026-08-11T22:16:00,mobile_app
ACT-01108,O01137,C0119,ETA_VIEWED,2026-08-27T11:44:00,mobile_app
ACT-01109,O01412,C0438,ETA_VIEWED,2026-08-21T18:33:00,mobile_app
ACT-01110,O00311,C0212,ETA_VIEWED,2026-08-03T18:15:00,mobile_app
ACT-01111,O00311,C0212,ETA_VIEWED,2026-08-03T18:10:00,mobile_app
ACT-01112,O00311,C0212,ETA_VIEWED,2026-08-03T18:18:00,mobile_app
ACT-01113,O00607,C0569,ETA_VIEWED,2026-08-15T17:43:00,mobile_app
ACT-01114,O00672,C0743,ETA_VIEWED,2026-08-12T18:04:00,mobile_app
ACT-01115,O00672,C0743,ETA_VIEWED,2026-08-12T18:08:00,mobile_app
ACT-01116,O00672,C0743,ETA_VIEWED,2026-08-12T18:22:00,mobile_app
ACT-01117,O00887,C0579,ETA_VIEWED,2026-08-10T19:38:00,mobile_app
ACT-01118,O00136,C0158,ETA_VIEWED,2026-08-19T12:59:00,mobile_app
ACT-01119,O00136,C0158,ETA_VIEWED,2026-08-19T13:08:00,mobile_app
ACT-01120,O01281,C0552,ETA_VIEWED,2026-08-21T12:35:00,mobile_app
ACT-01121,O01281,C0552,ETA_VIEWED,2026-08-21T12:43:00,mobile_app
ACT-01122,O01281,C0552,ETA_VIEWED,2026-08-21T12:42:00,mobile_app
ACT-01123,O01352,C0892,ETA_VIEWED,2026-08-07T12:57:00,mobile_app
ACT-01124,O01352,C0892,ETA_VIEWED,2026-08-07T12:58:00,mobile_app
ACT-01125,O01352,C0892,ETA_VIEWED,2026-08-07T13:01:00,mobile_app
ACT-01126,O01402,C0853,ETA_VIEWED,2026-08-05T18:22:00,mobile_app
ACT-01127,O01402,C0853,ETA_VIEWED,2026-08-05T18:20:00,mobile_app
ACT-01128,O00030,C0409,ETA_VIEWED,2026-08-03T13:46:00,mobile_app
ACT-01129,O00030,C0409,ETA_VIEWED,2026-08-03T13:31:00,mobile_app
ACT-01130,O01317,C0365,ETA_VIEWED,2026-08-05T22:39:00,mobile_app
ACT-01131,O01317,C0365,ETA_VIEWED,2026-08-05T22:44:00,mobile_app
ACT-01132,O00912,C0141,ETA_VIEWED,2026-08-21T21:12:00,mobile_app
ACT-01133,O00912,C0141,ETA_VIEWED,2026-08-21T21:11:00,mobile_app
ACT-01134,O00948,C0345,ETA_VIEWED,2026-08-20T18:18:00,mobile_app
ACT-01135,O00496,C0033,ETA_VIEWED,2026-08-04T14:57:00,mobile_app
ACT-01136,O00496,C0033,ETA_VIEWED,2026-08-04T15:16:00,mobile_app
ACT-01137,O00496,C0033,ETA_VIEWED,2026-08-04T14:56:00,mobile_app
ACT-01138,O00122,C0829,ETA_VIEWED,2026-08-11T11:20:00,mobile_app
ACT-01139,O00122,C0829,ETA_VIEWED,2026-08-11T11:20:00,mobile_app
ACT-01140,O00843,C0439,ETA_VIEWED,2026-08-02T22:03:00,mobile_app
ACT-01141,O00843,C0439,ETA_VIEWED,2026-08-02T22:16:00,mobile_app
ACT-01142,O01554,C0183,ETA_VIEWED,2026-08-03T22:05:00,mobile_app
ACT-01143,O01554,C0183,SUPPORT_OPENED,2026-08-03T23:20:48,mobile_app
ACT-01144,O00778,C0068,ETA_VIEWED,2026-08-27T21:40:00,mobile_app
ACT-01145,O00778,C0068,ETA_VIEWED,2026-08-27T21:28:00,mobile_app
ACT-01146,O00277,C0105,ETA_VIEWED,2026-08-06T19:06:00,mobile_app
ACT-01147,O00277,C0105,ETA_VIEWED,2026-08-06T18:55:00,mobile_app
ACT-01148,O00277,C0105,ETA_VIEWED,2026-08-06T18:42:00,mobile_app
ACT-01149,O00850,C0412,ETA_VIEWED,2026-08-16T18:31:00,mobile_app
ACT-01150,O01042,C0275,ETA_VIEWED,2026-08-06T15:21:00,mobile_app
ACT-01151,O01042,C0275,ETA_VIEWED,2026-08-06T15:21:00,mobile_app
ACT-01152,O01042,C0275,ETA_VIEWED,2026-08-06T15:33:00,mobile_app
ACT-01153,O01082,C0677,ETA_VIEWED,2026-08-14T16:50:00,mobile_app
ACT-01154,O01082,C0677,ETA_VIEWED,2026-08-14T16:41:00,mobile_app
ACT-01155,O00628,C0551,ETA_VIEWED,2026-08-17T12:49:00,mobile_app
ACT-01156,O00833,C0343,ETA_VIEWED,2026-08-20T19:55:00,mobile_app
ACT-01157,O00833,C0343,ETA_VIEWED,2026-08-20T19:59:00,mobile_app
ACT-01158,O00833,C0343,ETA_VIEWED,2026-08-20T20:01:00,mobile_app
ACT-01159,O00733,C0189,ETA_VIEWED,2026-08-13T20:39:00,mobile_app
ACT-01160,O00908,C0459,ETA_VIEWED,2026-08-14T21:25:00,mobile_app
ACT-01161,O00908,C0459,ETA_VIEWED,2026-08-14T21:35:00,mobile_app
ACT-01162,O00908,C0459,ETA_VIEWED,2026-08-14T21:20:00,mobile_app
ACT-01163,O00022,C0189,ETA_VIEWED,2026-08-26T11:50:00,mobile_app
ACT-01164,O00022,C0189,ETA_VIEWED,2026-08-26T11:49:00,mobile_app
ACT-01165,O00022,C0189,ETA_VIEWED,2026-08-26T11:57:00,mobile_app
ACT-01166,O00322,C0357,ETA_VIEWED,2026-08-28T13:36:00,mobile_app
ACT-01167,O00322,C0357,ETA_VIEWED,2026-08-28T13:38:00,mobile_app
ACT-01168,O00322,C0357,ETA_VIEWED,2026-08-28T13:40:00,mobile_app
ACT-01169,O00322,C0357,SUPPORT_OPENED,2026-08-28T14:42:18,mobile_app
ACT-01170,O01186,C0872,ETA_VIEWED,2026-08-06T18:51:00,mobile_app
ACT-01171,O00039,C0266,ETA_VIEWED,2026-08-11T22:03:00,mobile_app
ACT-01172,O00039,C0266,ETA_VIEWED,2026-08-11T22:23:00,mobile_app
ACT-01173,O01597,C0174,ETA_VIEWED,2026-08-22T20:05:00,mobile_app
ACT-01174,O01597,C0174,ETA_VIEWED,2026-08-22T20:05:00,mobile_app
ACT-01175,O00549,C0245,ETA_VIEWED,2026-08-26T23:58:00,mobile_app
ACT-01176,O00549,C0245,ETA_VIEWED,2026-08-27T00:07:00,mobile_app
ACT-01177,O00549,C0245,ETA_VIEWED,2026-08-27T00:01:00,mobile_app
ACT-01178,O00419,C0729,ETA_VIEWED,2026-08-21T18:12:00,mobile_app
ACT-01179,O00419,C0729,ETA_VIEWED,2026-08-21T17:57:00,mobile_app
ACT-01180,O00419,C0729,ETA_VIEWED,2026-08-21T18:06:00,mobile_app
ACT-01181,O00979,C0450,ETA_VIEWED,2026-08-24T20:14:00,mobile_app
ACT-01182,O01543,C0040,ETA_VIEWED,2026-08-03T20:42:00,mobile_app
ACT-01183,O00784,C0825,ETA_VIEWED,2026-08-05T11:31:00,mobile_app
ACT-01184,O00784,C0825,ETA_VIEWED,2026-08-05T11:39:00,mobile_app
ACT-01185,O01569,C0516,ETA_VIEWED,2026-08-01T11:53:00,mobile_app
ACT-01186,O01569,C0516,ETA_VIEWED,2026-08-01T11:47:00,mobile_app
ACT-01187,O01569,C0516,ETA_VIEWED,2026-08-01T11:43:00,mobile_app
ACT-01188,O01569,C0516,SUPPORT_OPENED,2026-08-01T13:07:48,mobile_app
ACT-01189,O00962,C0484,ETA_VIEWED,2026-08-11T22:02:00,mobile_app
ACT-01190,O00962,C0484,ETA_VIEWED,2026-08-11T22:05:00,mobile_app
ACT-01191,O01386,C0217,ETA_VIEWED,2026-08-11T16:52:00,mobile_app
ACT-01192,O01386,C0217,ETA_VIEWED,2026-08-11T17:05:00,mobile_app
ACT-01193,O01386,C0217,ETA_VIEWED,2026-08-11T16:43:00,mobile_app
ACT-01194,O01273,C0716,ETA_VIEWED,2026-08-02T19:29:00,mobile_app
ACT-01195,O01011,C0654,ETA_VIEWED,2026-08-01T14:13:00,mobile_app
ACT-01196,O01011,C0654,ETA_VIEWED,2026-08-01T14:20:00,mobile_app
ACT-01197,O00704,C0167,ETA_VIEWED,2026-08-21T17:47:00,mobile_app
ACT-01198,O00704,C0167,ETA_VIEWED,2026-08-21T17:44:00,mobile_app
ACT-01199,O00704,C0167,ETA_VIEWED,2026-08-21T17:47:00,mobile_app
ACT-01200,O01371,C0594,ETA_VIEWED,2026-08-04T17:37:00,mobile_app
ACT-01201,O01371,C0594,ETA_VIEWED,2026-08-04T17:31:00,mobile_app
ACT-01202,O01371,C0594,ETA_VIEWED,2026-08-04T17:47:00,mobile_app
ACT-01203,O01351,C0205,ETA_VIEWED,2026-08-16T20:25:00,mobile_app
ACT-01204,O01351,C0205,ETA_VIEWED,2026-08-16T20:45:00,mobile_app
ACT-01205,O01351,C0205,SUPPORT_OPENED,2026-08-16T21:38:36,mobile_app
ACT-01206,O00575,C0327,ETA_VIEWED,2026-08-26T22:31:00,mobile_app
ACT-01207,O00575,C0327,ETA_VIEWED,2026-08-26T22:51:00,mobile_app
ACT-01208,O00575,C0327,ETA_VIEWED,2026-08-26T22:42:00,mobile_app
ACT-01209,O00870,C0166,ETA_VIEWED,2026-08-27T20:57:00,mobile_app
ACT-01210,O00870,C0166,ETA_VIEWED,2026-08-27T20:56:00,mobile_app
ACT-01211,O00537,C0649,ETA_VIEWED,2026-08-17T20:35:00,mobile_app
ACT-01212,O00537,C0649,ETA_VIEWED,2026-08-17T20:18:00,mobile_app
ACT-01213,O00537,C0649,ETA_VIEWED,2026-08-17T20:29:00,mobile_app
ACT-01214,O01313,C0838,ETA_VIEWED,2026-08-28T21:00:00,mobile_app
ACT-01215,O01313,C0838,SUPPORT_OPENED,2026-08-28T22:21:36,mobile_app
ACT-01216,O00213,C0832,ETA_VIEWED,2026-08-17T17:00:00,mobile_app
ACT-01217,O01589,C0434,ETA_VIEWED,2026-08-15T20:51:00,mobile_app
ACT-01218,O01589,C0434,ETA_VIEWED,2026-08-15T20:56:00,mobile_app
ACT-01219,O01589,C0434,ETA_VIEWED,2026-08-15T20:53:00,mobile_app
ACT-01220,O01250,C0222,ETA_VIEWED,2026-08-22T18:37:00,mobile_app
ACT-01221,O01250,C0222,ETA_VIEWED,2026-08-22T18:46:00,mobile_app
ACT-01222,O01250,C0222,ETA_VIEWED,2026-08-22T18:50:00,mobile_app
ACT-01223,O00740,C0583,ETA_VIEWED,2026-08-24T22:08:00,mobile_app
ACT-01224,O00740,C0583,ETA_VIEWED,2026-08-24T22:06:00,mobile_app
ACT-01225,O00740,C0583,ETA_VIEWED,2026-08-24T22:22:00,mobile_app
ACT-01226,O00579,C0541,ETA_VIEWED,2026-08-14T13:06:00,mobile_app
ACT-01227,O00579,C0541,ETA_VIEWED,2026-08-14T12:46:00,mobile_app
ACT-01228,O01460,C0811,ETA_VIEWED,2026-08-16T13:08:00,mobile_app
ACT-01229,O00451,C0549,ETA_VIEWED,2026-08-28T19:56:00,mobile_app
ACT-01230,O00966,C0784,ETA_VIEWED,2026-08-06T20:38:00,mobile_app
ACT-01231,O00891,C0733,ETA_VIEWED,2026-08-22T22:59:00,mobile_app
ACT-01232,O00891,C0733,ETA_VIEWED,2026-08-22T22:56:00,mobile_app
ACT-01233,O00690,C0667,ETA_VIEWED,2026-08-16T20:06:00,mobile_app
ACT-01234,O00755,C0710,ETA_VIEWED,2026-08-24T20:22:00,mobile_app
ACT-01235,O00755,C0710,ETA_VIEWED,2026-08-24T20:24:00,mobile_app
ACT-01236,O00755,C0710,SUPPORT_OPENED,2026-08-24T21:20:15.438321,mobile_app
ACT-01237,O00624,C0464,ETA_VIEWED,2026-08-26T13:46:00,mobile_app
ACT-01238,O00430,C0202,ETA_VIEWED,2026-08-23T18:33:00,mobile_app
ACT-01239,O01170,C0125,ETA_VIEWED,2026-08-05T20:40:00,mobile_app
ACT-01240,O01170,C0125,ETA_VIEWED,2026-08-05T20:47:00,mobile_app
ACT-01241,O01170,C0125,ETA_VIEWED,2026-08-05T20:53:00,mobile_app
ACT-01242,O01170,C0125,SUPPORT_OPENED,2026-08-05T21:56:36,mobile_app
ACT-01243,O01523,C0479,ETA_VIEWED,2026-08-03T19:08:00,mobile_app
ACT-01244,O01181,C0194,ETA_VIEWED,2026-08-28T13:02:00,mobile_app
ACT-01245,O01181,C0194,ETA_VIEWED,2026-08-28T12:54:00,mobile_app
ACT-01246,O01181,C0194,ETA_VIEWED,2026-08-28T13:06:00,mobile_app
ACT-01247,O01347,C0771,ETA_VIEWED,2026-08-12T22:56:00,mobile_app
ACT-01248,O01347,C0771,ETA_VIEWED,2026-08-12T22:35:00,mobile_app
ACT-01249,O01347,C0771,ETA_VIEWED,2026-08-12T22:51:00,mobile_app
ACT-01250,O00527,C0480,ETA_VIEWED,2026-08-22T21:16:00,mobile_app
ACT-01251,O00527,C0480,ETA_VIEWED,2026-08-22T21:18:00,mobile_app
ACT-01252,O00527,C0480,ETA_VIEWED,2026-08-22T21:18:00,mobile_app
ACT-01253,O00360,C0682,ETA_VIEWED,2026-08-05T13:32:00,mobile_app
ACT-01254,O00360,C0682,ETA_VIEWED,2026-08-05T13:32:00,mobile_app
ACT-01255,O00076,C0876,ETA_VIEWED,2026-08-21T17:34:00,mobile_app
ACT-01256,O00076,C0876,ETA_VIEWED,2026-08-21T17:30:00,mobile_app
ACT-01257,O00337,C0864,ETA_VIEWED,2026-08-16T18:43:00,mobile_app
ACT-01258,O00337,C0864,ETA_VIEWED,2026-08-16T18:36:00,mobile_app
ACT-01259,O00337,C0864,ETA_VIEWED,2026-08-16T18:50:00,mobile_app
ACT-01260,O00535,C0299,ETA_VIEWED,2026-08-04T12:10:00,mobile_app
